#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1520527979621720167,-0.1189599959,0.4690209780,-0.7221170010,-0.2716730042,0.8346275739,10.8402559278
1520527979626735167,-0.1275049480,0.4684348615,-0.7221055786,-0.2440139468,0.8694004920,10.8794656951
1520527979631751167,-0.1332849975,0.4681404840,-0.7218265211,-0.1502136652,0.8526052206,10.8843797912
1520527979636768167,-0.1345397784,0.4684270057,-0.7201986890,-0.0504005450,0.8657879915,10.8624768176
1520527979641783167,-0.1375620997,0.4620088087,-0.7178070832,0.0073227052,0.8849697426,10.8316805227
1520527979646799167,-0.1370642183,0.4552925929,-0.7124482297,0.1275794765,0.9305277127,10.8002498393
1520527979651815167,-0.1348110793,0.4433212183,-0.7030744703,0.2225823258,0.9449099987,10.7981489639
1520527979656831167,-0.1305512937,0.4269725791,-0.6910323321,0.2935338209,0.9509001748,10.6998324267
1520527979661846167,-0.1272861496,0.4164424955,-0.6756973145,0.3187877429,0.9568939101,10.5763935146
1520527979666863167,-0.1205054173,0.4041662115,-0.6606527154,0.3680930191,0.9173184361,10.4353327771
1520527979671880167,-0.1144717639,0.3962574863,-0.6444911863,0.3308134200,0.8585634588,10.3451057030
1520527979676894167,-0.1101872992,0.3970961637,-0.6306946107,0.2730901698,0.8321868651,10.2387760274
1520527979681911167,-0.1056549583,0.3988243901,-0.6225732963,0.2442285447,0.7662363897,10.2147162394
1520527979686926167,-0.0981159542,0.3970710239,-0.6196246317,0.1985309716,0.7374605786,10.2082162319
1520527979691942167,-0.0908243677,0.4017440442,-0.6225786021,0.1828975913,0.7278686728,10.2385934952
1520527979696958167,-0.0797535762,0.4134110417,-0.6252156735,0.1744796173,0.7566486986,10.2758359730
1520527979701975167,-0.0706893882,0.4291624623,-0.6299822550,0.2322028675,0.8130038028,10.3124077779
1520527979706990167,-0.0596228150,0.4396726628,-0.6358747695,0.3608776128,0.7890109727,10.3634752015
1520527979712004167,-0.0465436166,0.4484200468,-0.6361028925,0.5232242541,0.8429596477,10.3502209591
1520527979717022167,-0.0314595710,0.4530888350,-0.6363658724,0.6062014263,0.8021824107,10.4273167127
1520527979722037167,-0.0206609859,0.4457997142,-0.6331949679,0.6927863016,0.7026470121,10.4300574356
1520527979727053167,-0.0091213946,0.4291873124,-0.6303671481,0.7577249581,0.6582737588,10.4503872193
1520527979732069167,0.0034170997,0.4076203105,-0.6270378960,0.7829788801,0.5179723624,10.4433053621
1520527979737085167,0.0169583705,0.3845982367,-0.6242627179,0.7312684684,0.4472271048,10.4613098299
1520527979742101167,0.0264780720,0.3624552971,-0.6239083161,0.7120273850,0.3860724417,10.4336652922
1520527979747117167,0.0332285152,0.3368153886,-0.6238460032,0.6975965724,0.3680864593,10.3745539513
1520527979752132167,0.0389666359,0.3059301647,-0.6238218390,0.7240530621,0.3500972924,10.3603682527
1520527979757148167,0.0472234176,0.2782467846,-0.6221546127,0.6819631922,0.3021349536,10.3236360967
1520527979762163167,0.0494561940,0.2540496432,-0.6174735032,0.6855708953,0.2289871068,10.2934565684
1520527979767181167,0.0537016506,0.2321872794,-0.6138605263,0.6747477859,0.1642343669,10.2796793308
1520527979772196167,0.0556926273,0.2135197896,-0.6067017984,0.6470887285,0.1498468360,10.2822868670
1520527979777211167,0.0599506213,0.2003967763,-0.6022104913,0.5737320980,0.1690387960,10.3131979089
1520527979782229167,0.0632028515,0.1881533502,-0.5998750152,0.4967677644,0.1714430711,10.3011611103
1520527979787244167,0.0611856394,0.1823212299,-0.5985630136,0.5124011447,0.2301997343,10.2637630404
1520527979792260167,0.0616865630,0.1802780929,-0.5972267792,0.5244268218,0.2841601167,10.2438369224
1520527979797275167,0.0609367085,0.1811424815,-0.5937016131,0.5400602021,0.2901546012,10.2704082209
1520527979802292167,0.0571687158,0.1799652686,-0.5899158621,0.6206322388,0.3105337132,10.2359019287
1520527979807307167,0.0574213279,0.1784975179,-0.5858692558,0.6735452182,0.3620926304,10.2330123367
1520527979812322167,0.0576708507,0.1711860512,-0.5759151015,0.7733583384,0.3884659459,10.2192315080
1520527979817339167,0.0541486487,0.1627097549,-0.5667744764,0.8394995626,0.4052487606,10.0965462440
1520527979822355167,0.0551538165,0.1524657991,-0.5498097598,0.8623483491,0.3716710492,10.0673029906
1520527979827370167,0.0544004648,0.1428046516,-0.5331078759,0.9272870056,0.3308952171,9.9737391587
1520527979832386167,0.0508729701,0.1255649666,-0.5159175665,0.9489332245,0.2637416675,9.9422160639
1520527979837402167,0.0493577989,0.1086123546,-0.4968349465,0.9020330837,0.2001908778,9.8520873077
1520527979842417167,0.0516116749,0.0931261549,-0.4807242168,0.8767791617,0.1210495768,9.7908166607
1520527979847435167,0.0536177294,0.0808480003,-0.4656707500,0.8936151097,0.1078577209,9.7476663263
1520527979852450167,0.0573853849,0.0709037963,-0.4514144032,0.8996279482,0.0455019505,9.7337228792
1520527979857465167,0.0614042529,0.0615453736,-0.4382362606,0.9272870056,0.0263135496,9.6474737197
1520527979862481167,0.0674455629,0.0597579088,-0.4228396845,0.9838076881,0.0263091476,9.6271671349
1520527979867498167,0.0732382165,0.0608885614,-0.4090436861,1.0667848603,0.0430906510,9.6635317218
1520527979872514167,0.0845623925,0.0643531847,-0.3955107168,1.1004567563,0.0298974838,9.6690275627
1520527979877528167,0.0913687761,0.0716025778,-0.3813993546,1.1401414908,0.0334918143,9.6523677724
1520527979882545167,0.1037033380,0.0785627523,-0.3673004834,1.1942570379,0.0382841613,9.6320799203
1520527979887562167,0.1122591849,0.0811616086,-0.3572861461,1.2964752935,0.0011028471,9.6590126950
1520527979892577167,0.1230727145,0.0796768686,-0.3454133112,1.3578062469,-0.0348761423,9.6247486426
1520527979897593167,0.1343913901,0.0787692671,-0.3313725964,1.4492013930,-0.0228918562,9.6168745012
1520527979902609167,0.1434386537,0.0708682793,-0.3176515810,1.6019274926,-0.0324968744,9.6177216016
1520527979907625167,0.1489666280,0.0600425982,-0.3004291658,1.7101585868,-0.0013276528,9.6108270240
1520527979912639167,0.1570039407,0.0471811237,-0.2843091629,1.7811100818,-0.0241168468,9.5880779079
1520527979917658167,0.1640331492,0.0302311309,-0.2649718656,1.8448461706,-0.0241218108,9.6292947223
1520527979922672167,0.1692937235,0.0080435401,-0.2486473216,1.9398490199,0.0094467220,9.6364722890
1520527979927687167,0.1717862707,-0.0170597075,-0.2320693287,2.0516878172,0.0382173817,9.6597606777
1520527979932704167,0.1760432375,-0.0366186755,-0.2181578231,2.1442855311,0.0573964167,9.5600584428
1520527979937720167,0.1782906488,-0.0558885034,-0.2036992688,2.2525166253,0.1293364127,9.5670698350
1520527979942736167,0.1800453143,-0.0690445523,-0.1872992751,2.2982141984,0.0861637984,9.5387756842
1520527979947751167,0.1813046860,-0.0766637636,-0.1711266552,2.2813782504,0.0310046502,9.4181303734
1520527979952766167,0.1830677177,-0.0810666217,-0.1589887032,2.2260601356,-0.0409394669,9.3617939126
1520527979957783167,0.1805529574,-0.0869156929,-0.1514532126,2.2092241876,-0.1176831427,9.3817890683
1520527979962798167,0.1805540982,-0.0872121764,-0.1495616144,2.1971985105,-0.1812366486,9.3715087982
1520527979967815167,0.1757772172,-0.0901337198,-0.1474106104,2.2092241876,-0.2759696786,9.3145390717
1520527979972830167,0.1707427059,-0.0962540355,-0.1477185066,2.2200472970,-0.3263344194,9.2331327617
1520527979977845167,0.1689816225,-0.1021020829,-0.1404549620,2.2994167661,-0.2771758436,9.2497444443
1520527979982862167,0.1667172436,-0.1061918220,-0.1369647881,2.3715708289,-0.2711857610,9.2257934152
1520527979987878167,0.1611879558,-0.1102893969,-0.1310336336,2.4316992145,-0.2579998994,9.2426274589
1520527979992894167,0.1566674701,-0.1120569586,-0.1245454696,2.4798019230,-0.2136354501,9.1967923769
1520527979997911167,0.1518951563,-0.1147009576,-0.1172518705,2.5134738190,-0.1584776131,9.1801408304
1520527980002926167,0.1486320038,-0.1147146209,-0.1126465228,2.5339174701,-0.1872585755,9.1892670602
1520527980007941167,0.1438669075,-0.1112359027,-0.1066589684,2.5928432881,-0.2771986966,9.1690247656
1520527980012958167,0.1400986952,-0.1124123872,-0.1031437632,2.6024638298,-0.3599401351,9.1562282261
1520527980017974167,0.1345709482,-0.1150515826,-0.0977425851,2.6265151840,-0.4438818379,9.1839674336
1520527980022990167,0.1295418352,-0.1220679049,-0.0899407737,2.5988561266,-0.5110315475,9.2203285955
1520527980028005167,0.1219969662,-0.1296614249,-0.0845736543,2.5808176109,-0.5470043553,9.3239700635
1520527980033021167,0.1154579511,-0.1372567364,-0.0783967642,2.5230943607,-0.5697835276,9.3814991774
1520527980038037167,0.1076634494,-0.1457339780,-0.0695187506,2.5146763867,-0.5769777145,9.4211010232
1520527980043054167,0.0973514744,-0.1565389098,-0.0622771300,2.5122712513,-0.5206179273,9.4675552326
1520527980048067167,0.0865348318,-0.1696787569,-0.0536996310,2.4834096262,-0.4798449051,9.5200928743
1520527980053084167,0.0764704979,-0.1854473253,-0.0427086270,2.5182840899,-0.3803189661,9.5394128198
1520527980058101167,0.0646415719,-0.2055888076,-0.0312066103,2.5459431473,-0.2879873077,9.4704870710
1520527980063115167,0.0530680376,-0.2222313919,-0.0204900211,2.5531585535,-0.2196368655,9.4959173554
1520527980068133167,0.0422432523,-0.2426616796,-0.0098037321,2.5459431473,-0.1632767036,9.4227175576
1520527980073148167,0.0311670740,-0.2654333401,0.0046528814,2.5868304495,-0.1117168499,9.3513785229
1520527980078163167,0.0195887843,-0.2870360172,0.0177665913,2.5687919338,-0.0901309173,9.2585615343
1520527980083180167,0.0082624128,-0.3068844612,0.0287288058,2.5892355849,-0.1033230542,9.2188625167
1520527980088196167,0.0019654482,-0.3246934297,0.0405088851,2.5050558450,-0.2004468723,9.1012379038
1520527980093211167,-0.0053336694,-0.3378297132,0.0482682122,2.4906250325,-0.2592036291,9.0677334874
1520527980098227167,-0.0098629133,-0.3471783716,0.0565923972,2.4341043500,-0.3635244440,9.0311967510
1520527980103243167,-0.0128867400,-0.3582747465,0.0649004434,2.3318860944,-0.4426597508,8.9822966672
1520527980108260167,-0.0169131628,-0.3661604579,0.0710704433,2.2765679796,-0.5062098849,9.0131128176
1520527980113274167,-0.0199331514,-0.3705375063,0.0729365190,2.2368832450,-0.5493758494,8.9961090213
1520527980118291167,-0.0181785092,-0.3760833212,0.0766786558,2.2657448701,-0.5349884121,8.9865169163
1520527980123307167,-0.0154204791,-0.3842570304,0.0825632852,2.2885936567,-0.5002151194,9.0013684808
1520527980128322167,-0.0121612157,-0.3935968093,0.0887086347,2.3463169069,-0.4210763471,9.0344316363
1520527980133338167,-0.0076366725,-0.4015017546,0.1032496887,2.3378989329,-0.3203478959,9.0832253933
1520527980138354167,-0.0011030990,-0.4091087003,0.1156248649,2.3114424432,-0.2100249164,9.1368339472
1520527980143371167,0.0071921616,-0.4149673780,0.1282806585,2.3114424432,-0.1212885251,9.1832331743
1520527980148385167,0.0139812993,-0.4202467912,0.1420258821,2.3186578495,-0.0277561341,9.2039903267
1520527980153403167,0.0217744837,-0.4281562841,0.1587252359,2.2729602764,0.0597846759,9.2252683482
1520527980158418167,0.0300706655,-0.4343107170,0.1730020817,2.2260601356,0.0885676988,9.2105889099
1520527980163434167,0.0398814149,-0.4358038635,0.1878527884,2.1767548594,0.1101560665,9.2284799284
1520527980168449167,0.0496992915,-0.4320520886,0.2027435106,2.1118162029,0.1797112687,9.1953420051
1520527980173465167,0.0587681565,-0.4242190404,0.2168551184,2.0023825410,0.2540664980,9.2242261211
1520527980178480167,0.0645707130,-0.4143402961,0.2282828963,1.8989617177,0.2636676762,9.2600877199
1520527980183498167,0.0686134368,-0.4024108944,0.2354007685,1.7907306235,0.2912563353,9.3354914932
1520527980188513167,0.0739155990,-0.3896126743,0.2446873435,1.7293996702,0.3080490779,9.3569906715
1520527980193529167,0.0771987104,-0.3805915858,0.2496200179,1.6452199303,0.3332375830,9.3101375672
1520527980198545167,0.0762148891,-0.3677841722,0.2545895267,1.5706607321,0.2972691772,9.2957904895
1520527980203561167,0.0774911264,-0.3573120477,0.2614308715,1.5550273518,0.2696901650,9.3087531335
1520527980208576167,0.0744867921,-0.3532527850,0.2685017887,1.4744553150,0.2421162105,9.3095642671
1520527980213592167,0.0712327387,-0.3494915611,0.2780058626,1.4143269294,0.1713716085,9.3415963977
1520527980218608167,0.0689800113,-0.3477659930,0.2861397785,1.3770473303,0.1449934227,9.3559307074
1520527980223624167,0.0679872907,-0.3460515875,0.2986000951,1.3313497572,0.0766459776,9.3622528716
1520527980228639167,0.0652305543,-0.3466631199,0.3088815269,1.2267263661,0.0442773346,9.4469771484
1520527980233656167,0.0637334326,-0.3461137210,0.3210633387,1.1593825742,0.0526765625,9.5347852427
1520527980238672167,0.0660094942,-0.3408919516,0.3300271683,1.0944439177,0.0910541137,9.5934870946
1520527980243688167,0.0657741985,-0.3333349916,0.3371196286,1.0271001258,0.1546138011,9.7323757334
1520527980248703167,0.0675499912,-0.3275357491,0.3479826590,1.0102641778,0.2097755718,9.8428894902
1520527980253720167,0.0703259690,-0.3234756788,0.3555839334,0.9657691724,0.2937188669,9.9617794069
1520527980258734167,0.0716014065,-0.3165132804,0.3672684273,0.9585537662,0.3944472244,10.0802900961
1520527980263751167,0.0766504625,-0.3063434469,0.3786998285,0.8984253805,0.4376209627,10.1296432987
1520527980268768167,0.0751687403,-0.2941372100,0.3904294719,0.8214610469,0.5167702248,10.1919088755
1520527980273783167,0.0764485334,-0.2839695818,0.4021384198,0.7541172550,0.5359617166,10.2704092942
1520527980278797167,0.0754680915,-0.2717587775,0.4122438544,0.7180402236,0.5383628072,10.3428110324
1520527980283814167,0.0722312763,-0.2583957044,0.4269616621,0.6915837339,0.5191786210,10.3477358289
1520527980288830167,0.0707471233,-0.2520353689,0.4454104913,0.6266450774,0.5419673466,10.3390485328
1520527980293847167,0.0687641559,-0.2430534979,0.4641508075,0.5532884469,0.5503670429,10.4513201755
1520527980298862167,0.0617596968,-0.2317468904,0.4845415183,0.4606907330,0.5551708164,10.4998646896
1520527980303878167,0.0580125803,-0.2256759118,0.5019101413,0.3560673420,0.5731660711,10.5380540960
1520527980308893167,0.0522523915,-0.2207676167,0.5179208762,0.2322028675,0.5276083820,10.5137369847
1520527980313909167,0.0449891653,-0.2108998195,0.5315372909,0.1215666379,0.5252187179,10.5554912269
1520527980318926167,0.0402379590,-0.2019059198,0.5454129150,0.0698562263,0.5036382177,10.5502048727
1520527980323942167,0.0332217191,-0.1955360954,0.5595432777,0.0313740595,0.4700652829,10.5401528804
1520527980328957167,0.0294757513,-0.1868346433,0.5739559036,-0.1033135244,0.4364998410,10.5438208761
1520527980333973167,0.0227143347,-0.1760859397,0.5851431410,-0.2067343477,0.4377070362,10.5053134472
1520527980338989167,0.0164561352,-0.1635829047,0.5941784163,-0.3606630150,0.4221301991,10.4533682740
1520527980344005167,0.0139786345,-0.1437981502,0.6048855433,-0.4977557342,0.3957597871,10.4558905198
1520527980349021167,0.0120034295,-0.1219633091,0.6118196559,-0.5963662867,0.4053605906,10.4556788358
1520527980354037167,0.0110372070,-0.0960428633,0.6166186576,-0.6817485943,0.4209560659,10.4576568373
1520527980359052167,0.0110762740,-0.0677807494,0.6176459345,-0.7839668499,0.4137691845,10.3970651536
1520527980364068167,0.0113663771,-0.0392249673,0.6178633302,-0.8200438813,0.4233651177,10.4078662461
1520527980369084167,0.0124141991,-0.0098034774,0.6213325457,-0.8753619961,0.4509496558,10.4339449509
1520527980374101167,0.0137078195,0.0152458862,0.6253090399,-0.8705517252,0.4713346683,10.4420132596
1520527980379115167,0.0147436372,0.0382678430,0.6246711591,-0.8994133504,0.5061119884,10.4422602701
1520527980384133167,0.0182924824,0.0595344644,0.6269912773,-0.9583391683,0.5816624244,10.4718137484
1520527980389148167,0.0205797329,0.0781832318,0.6273999002,-1.0076444445,0.6392250048,10.4896696867
1520527980394164167,0.0216079763,0.0930347669,0.6310285073,-0.9703648454,0.6895859992,10.5008791573
1520527980399178167,0.0258980433,0.1035139003,0.6356998843,-0.9715674131,0.6560101610,10.4439785501
1520527980404195167,0.0284232084,0.1087430524,0.6419577882,-0.9884033611,0.6212363999,10.4941485217
1520527980409210167,0.0311977356,0.1122225390,0.6487429787,-1.0232778248,0.6044511501,10.5119364984
1520527980414227167,0.0319549683,0.1119190665,0.6533386356,-1.0990395907,0.6476261060,10.5044968131
1520527980419243167,0.0344683917,0.1104551157,0.6562988578,-1.2180937943,0.6356439741,10.4708029884
1520527980424259167,0.0387369944,0.1072486459,0.6573486532,-1.2986658311,0.6248579855,10.5018134941
1520527980429274167,0.0422495483,0.1037563237,0.6562332585,-1.3455659719,0.6296581999,10.4534552678
1520527980434291167,0.0467717864,0.1040545794,0.6543332593,-1.4501893629,0.6416577525,10.5102448242
1520527980439307167,0.0480301781,0.1075611556,0.6508405060,-1.4802535557,0.6392618132,10.4745133267
1520527980444322167,0.0520587492,0.1142689456,0.6492608940,-1.5247485611,0.6236764531,10.4621780317
1520527980449338167,0.0523104127,0.1192437056,0.6414523888,-1.5596230248,0.6272765905,10.4764596977
1520527980454354167,0.0523195708,0.1285796653,0.6371947932,-1.5331665351,0.6080882832,10.4378701454
1520527980459369167,0.0535861443,0.1376203623,0.6345559162,-1.5848769467,0.5709189575,10.4604904475
1520527980464386167,0.0500713558,0.1428762887,0.6300031857,-1.6534233064,0.5253569600,10.4856070937
1520527980469401167,0.0490717549,0.1495893939,0.6257274492,-1.7339953431,0.5217658140,10.4294497867
1520527980474418167,0.0475649852,0.1545612794,0.6187338487,-1.8338084633,0.5469555366,10.3781002723
1520527980479432167,0.0460545696,0.1589598653,0.6082187054,-1.9227984741,0.5517590292,10.3127195637
1520527980484449167,0.0427843995,0.1618964689,0.5993189891,-1.9468498283,0.5445660598,10.2746099304
1520527980489466167,0.0402624139,0.1633888286,0.5858074769,-1.9949525369,0.6069251082,10.2529365919
1520527980494481167,0.0377396796,0.1640055777,0.5728303873,-1.9684960472,0.5973299243,10.2271212684
1520527980499496167,0.0359599311,0.1567559685,0.5595213284,-1.9071650938,0.6105156923,10.1695663940
1520527980504513167,0.0324178762,0.1460039567,0.5480826807,-1.8542521144,0.6380918010,10.1725109086
1520527980509528167,0.0281299224,0.1375667003,0.5426152276,-1.8410238696,0.6572770175,10.1851470270
1520527980514544167,0.0283700990,0.1326278304,0.5371660505,-1.8145673799,0.6117076209,10.1326374728
1520527980519561167,0.0288723086,0.1352635998,0.5323152987,-1.8133648122,0.6021144039,10.1558780015
1520527980524576167,0.0308905753,0.1413849194,0.5318171579,-1.8626700884,0.5517543462,10.1401370057
1520527980529591167,0.0341674964,0.1507192454,0.5286356785,-1.9035573907,0.4834065265,10.1789523804
1520527980534607167,0.0349375450,0.1647154677,0.5252238898,-2.0009653754,0.4198596705,10.1555574420
1520527980539623167,0.0359546349,0.1793113114,0.5155935249,-2.0791322768,0.3850906861,10.1947029320
