#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520527992921198414,-0.1450256462,-0.1466128779,0.6011190794,0.9986126566,0.0522872002,0.0029800330,-0.0054708508
1520527992929532414,-0.1448995518,-0.1464900947,0.6027880150,0.9989206917,0.0461051790,0.0017910593,-0.0053438029
1520527992937865414,-0.1448351023,-0.1463464952,0.6046981926,0.9992580951,0.0381329046,0.0017531712,-0.0051056270
1520527992946199414,-0.1446513147,-0.1465287705,0.6069170626,0.9995401659,0.0299651677,0.0019151811,-0.0042281910
1520527992954532414,-0.1447780709,-0.1455726829,0.6081410487,0.9996501009,0.0258863332,0.0014968429,-0.0052281021
1520527992962865414,-0.1446850290,-0.1457351401,0.6102363909,0.9998549890,0.0159807233,0.0011657369,-0.0057670228
1520527992971198414,-0.1444842162,-0.1457462973,0.6121232049,0.9999429311,0.0087679488,0.0002302463,-0.0060995496
1520527992979532414,-0.1443440419,-0.1452858834,0.6140263661,0.9999784874,0.0025554629,-0.0000173678,-0.0060410238
1520527992987865414,-0.1443783762,-0.1450177164,0.6158205716,0.9999718613,-0.0053906284,-0.0004027812,-0.0052014810
1520527992996198414,-0.1442303681,-0.1450874569,0.6179005571,0.9998692096,-0.0149896978,-0.0012658011,-0.0059388944
1520527993004532414,-0.1441447569,-0.1448599784,0.6198923148,0.9997001922,-0.0237801001,-0.0013586814,-0.0056733210
1520527993012865414,-0.1438576125,-0.1445373749,0.6216514021,0.9994872429,-0.0318885352,-0.0000448966,-0.0028931953
1520527993021199414,-0.1439113117,-0.1443077101,0.6236938669,0.9991643240,-0.0407232235,-0.0009001289,-0.0033856201
1520527993029532414,-0.1439887147,-0.1438100867,0.6253652620,0.9988542950,-0.0477228424,-0.0004297996,-0.0035274664
1520527993037865414,-0.1441056792,-0.1435554105,0.6270322547,0.9984478219,-0.0555437372,-0.0007814863,-0.0040285771
1520527993046198414,-0.1436556453,-0.1428346631,0.6294403520,0.9978606363,-0.0653177948,-0.0014927551,-0.0023468676
1520527993054532414,-0.1438328376,-0.1426741690,0.6312562302,0.9973063204,-0.0732597737,-0.0015386392,-0.0032774158
1520527993062865414,-0.1434692603,-0.1418217994,0.6329936972,0.9967130724,-0.0809671455,-0.0014727367,-0.0022811575
1520527993071199414,-0.1437127783,-0.1412603170,0.6346601366,0.9960677334,-0.0885194303,-0.0020187680,-0.0030504834
1520527993079532414,-0.1436203835,-0.1407364173,0.6366952054,0.9952132427,-0.0976446537,-0.0021603212,-0.0033846971
1520527993087865414,-0.1436216670,-0.1401811854,0.6386809528,0.9941690663,-0.1077432017,-0.0025275764,-0.0035890688
1520527993096198414,-0.1435808880,-0.1392137241,0.6401639809,0.9935203635,-0.1135700603,-0.0029019512,-0.0032722200
1520527993129532414,-0.1429962009,-0.1364467065,0.6472409093,0.9893440991,-0.1455949704,-0.0005855774,0.0001232080
1520527993137865414,-0.1427465091,-0.1358780829,0.6489804272,0.9882216103,-0.1530250972,-0.0005511289,0.0010319425
1520527993146199414,-0.1428478185,-0.1351356763,0.6501182171,0.9872582704,-0.1591121370,-0.0021028296,0.0001157180
1520527993154532414,-0.1426490794,-0.1342821537,0.6521549595,0.9860563048,-0.1663783607,-0.0027400796,0.0019227111
1520527993162865414,-0.1424422148,-0.1336421100,0.6529227604,0.9854509163,-0.1699349494,-0.0029265640,-0.0001993654
1520527993171198414,-0.1428156554,-0.1330954966,0.6544304600,0.9840354577,-0.1779724099,-0.0001985000,0.0000018667
1520527993179532414,-0.1423724233,-0.1324711423,0.6557604294,0.9830316884,-0.1834284678,-0.0001326405,0.0016368071
1520527993187865414,-0.1425464978,-0.1317822877,0.6566452204,0.9821911496,-0.1878840209,0.0003359241,0.0001656412
1520527993196199414,-0.1426576469,-0.1311637182,0.6577339382,0.9813322174,-0.1923200630,0.0002637490,-0.0000535521
1520527993204532414,-0.1422125178,-0.1306483882,0.6587619593,0.9803871927,-0.1970779386,0.0004672168,0.0010100306
1520527993212865414,-0.1419361924,-0.1299225777,0.6593427566,0.9797897857,-0.2000155529,0.0014363191,0.0019213052
1520527993221198414,-0.1418768589,-0.1293073732,0.6603686204,0.9789837999,-0.2039046633,0.0025586465,0.0026572672
1520527993229532414,-0.1418182799,-0.1285792326,0.6610264168,0.9783727851,-0.2068219142,0.0015786861,0.0029827821
1520527993237865414,-0.1421564458,-0.1280789622,0.6619497733,0.9775576230,-0.2106296873,0.0032892976,0.0023257509
1520527993246198414,-0.1417167120,-0.1276158549,0.6624131926,0.9771809993,-0.2123497075,0.0039628565,0.0030318657
1520527993254532414,-0.1413781284,-0.1272148264,0.6630876064,0.9766244451,-0.2148604754,0.0050641655,0.0037448105
1520527993262865414,-0.1413958694,-0.1264949117,0.6639189955,0.9757299125,-0.2188564857,0.0061146843,0.0039480539
1520527993271199414,-0.1414984084,-0.1260401132,0.6643416577,0.9753462338,-0.2205313079,0.0074205999,0.0032559536
1520527993279532414,-0.1414006545,-0.1256699342,0.6649917131,0.9747018939,-0.2233451110,0.0080549161,0.0028805732
1520527993287865414,-0.1414241185,-0.1251222856,0.6654272490,0.9739249168,-0.2266831711,0.0087965080,0.0027600446
1520527993296198414,-0.1411535845,-0.1245819642,0.6662301193,0.9729150140,-0.2309693667,0.0090169537,0.0028673555
1520527993304532414,-0.1409502227,-0.1242238691,0.6667587981,0.9721198802,-0.2342605752,0.0095514289,0.0037002292
1520527993312865414,-0.1411378049,-0.1237381484,0.6670569744,0.9716956990,-0.2359690427,0.0107504548,0.0032414792
1520527993321199414,-0.1412618373,-0.1229188966,0.6671150723,0.9712430781,-0.2377890487,0.0114881233,0.0033577652
1520527993329532414,-0.1409123244,-0.1226376473,0.6677367854,0.9705896687,-0.2404309057,0.0116781114,0.0035065958
1520527993337865414,-0.1411613064,-0.1222506236,0.6677568878,0.9698697681,-0.2432045964,0.0139830011,0.0029381897
1520527993346198414,-0.1408208619,-0.1220170413,0.6682011679,0.9693494215,-0.2453138858,0.0133396485,0.0022023433
1520527993354532414,-0.1411517961,-0.1220079199,0.6681962880,0.9689062062,-0.2469699698,0.0149663743,0.0016141015
1520527993362865414,-0.1408653407,-0.1214913682,0.6681668956,0.9687687133,-0.2475329140,0.0144082993,0.0026528455
1520527993371198414,-0.1411396853,-0.1216260455,0.6678668387,0.9685819495,-0.2481811133,0.0158727498,0.0017882890
1520527993379532414,-0.1409088914,-0.1216964590,0.6676590569,0.9687763456,-0.2474397448,0.0155946354,0.0016650234
1520527993387865414,-0.1413126386,-0.1218416544,0.6670124525,0.9686651792,-0.2478044272,0.0166556594,0.0018236077
1520527993421198414,-0.1411375734,-0.1226280762,0.6636516088,0.9719090493,-0.2348751613,0.0146910920,0.0032604034
1520527993429532414,-0.1412624299,-0.1232239596,0.6624158559,0.9727534336,-0.2312650114,0.0160947468,0.0028654822
1520527993437865414,-0.1414975057,-0.1235139842,0.6610112139,0.9739475915,-0.2262444528,0.0153264352,0.0021533450
1520527993446199414,-0.1417514199,-0.1238558952,0.6595561851,0.9755215011,-0.2193817933,0.0150522592,0.0016908853
1520527993454532414,-0.1417018164,-0.1243306527,0.6579752361,0.9771855876,-0.2118661979,0.0146139103,0.0027340611
1520527993462865414,-0.1418531563,-0.1248102406,0.6564753617,0.9783416505,-0.2064811763,0.0143835496,0.0025004489
1520527993471198414,-0.1417996252,-0.1253931548,0.6549245087,0.9797281553,-0.1998001564,0.0143478922,0.0026033079
1520527993479532414,-0.1424388329,-0.1261035239,0.6532331059,0.9808809129,-0.1940502367,0.0146835919,0.0012379299
1520527993487865414,-0.1426290268,-0.1264987325,0.6511474771,0.9825071235,-0.1857369202,0.0134722427,0.0002178685
1520527993496198414,-0.1428642108,-0.1270955941,0.6497692942,0.9834585865,-0.1806351595,0.0134189971,-0.0002799424
1520527993504532414,-0.1431169532,-0.1275380331,0.6475720722,0.9849605227,-0.1723445982,0.0122518305,-0.0000287985
1520527993512865414,-0.1429333581,-0.1280535511,0.6461316693,0.9858526643,-0.1671818613,0.0120183779,0.0005551497
1520527993521199414,-0.1431463664,-0.1282814566,0.6436199906,0.9872499030,-0.1587335032,0.0118752352,0.0005317982
1520527993529532414,-0.1430759142,-0.1287434120,0.6419690115,0.9882256183,-0.1526517225,0.0102287803,0.0017178806
1520527993537865414,-0.1436545279,-0.1291545588,0.6397255737,0.9894663667,-0.1444229724,0.0098908803,-0.0006961778
1520527993546198414,-0.1439447193,-0.1298964557,0.6382091390,0.9900687552,-0.1402070918,0.0102549246,-0.0008172281
1520527993554532414,-0.1439920268,-0.1302166555,0.6359717839,0.9911645898,-0.1323370986,0.0089201682,-0.0002808206
1520527993562865414,-0.1443308433,-0.1306388347,0.6336995357,0.9920927361,-0.1251333896,0.0095990571,-0.0012230382
1520527993571199414,-0.1447720148,-0.1311429236,0.6317025588,0.9927135788,-0.1201655645,0.0088259335,-0.0014458422
1520527993579532414,-0.1449758444,-0.1308779192,0.6295190548,0.9936626000,-0.1121390210,0.0075648913,-0.0014998861
1520527993587865414,-0.1450145112,-0.1315619632,0.6273827138,0.9942275244,-0.1070058079,0.0073534342,-0.0027044013
1520527993596198414,-0.1451067672,-0.1316798754,0.6252050796,0.9949589102,-0.1000707092,0.0064425321,-0.0010554405
1520527993604532414,-0.1454529926,-0.1321181264,0.6227922495,0.9958056044,-0.0913235903,0.0049477924,-0.0025921916
1520527993612865414,-0.1453932585,-0.1319076577,0.6205829208,0.9964066280,-0.0846333335,0.0032984960,-0.0003879852
1520527993621198414,-0.1457777852,-0.1325024128,0.6183785313,0.9968008077,-0.0798833372,0.0017022928,-0.0019759469
1520527993629532414,-0.1459373693,-0.1325895066,0.6159836430,0.9973806841,-0.0722840664,0.0004125312,-0.0025718659
1520527993637865414,-0.1459657069,-0.1329545573,0.6135295395,0.9978241957,-0.0658778596,0.0004529739,-0.0026032373
1520527993646199414,-0.1464158159,-0.1330603545,0.6112601859,0.9981398334,-0.0609277669,-0.0008399361,-0.0019936775
1520527993654532414,-0.1465055608,-0.1332202046,0.6084061582,0.9986780146,-0.0513132093,-0.0005994828,-0.0029695685
1520527993662865414,-0.1466777316,-0.1336119367,0.6062449187,0.9991011561,-0.0421242755,-0.0004410533,-0.0047149501
1520527993671198414,-0.1470538202,-0.1337117790,0.6030444041,0.9992997019,-0.0372527260,0.0000429064,-0.0035125972
1520527993679532414,-0.1470887341,-0.1341852519,0.6008557611,0.9995179686,-0.0308726004,-0.0011505232,-0.0030642022
1520527993687865414,-0.1475970107,-0.1339385391,0.5978568779,0.9997575154,-0.0214751530,-0.0018872363,-0.0044907265
1520527993696199414,-0.1475300102,-0.1340008326,0.5954973651,0.9999027127,-0.0129894186,-0.0027647389,-0.0042657241
1520527993704532414,-0.1475906094,-0.1335990269,0.5918959438,0.9999672716,-0.0020503814,-0.0060805172,-0.0049273645
1520527993712865414,-0.1477564403,-0.1338242740,0.5901130218,0.9999738946,0.0026093770,-0.0059202245,-0.0032174841
1520527993721198414,-0.1472699604,-0.1344109869,0.5882064598,0.9999288943,0.0098148055,-0.0063093443,-0.0024633711
1520527993729532414,-0.1477738688,-0.1338836126,0.5854268306,0.9998074295,0.0181838172,-0.0073297784,-0.0008527139
1520527993737865414,-0.1477077456,-0.1333955727,0.5824791958,0.9995037885,0.0297765861,-0.0091305979,-0.0047078472
1520527993746198414,-0.1480473148,-0.1331570717,0.5798838755,0.9992832145,0.0368297586,-0.0084710733,-0.0022061540
1520527993754532414,-0.1481834573,-0.1334238678,0.5779008191,0.9989831870,0.0442174125,-0.0075545059,-0.0045102022
1520527993762865414,-0.1486146081,-0.1335080522,0.5754136877,0.9986926455,0.0506396613,-0.0067005693,-0.0019305145
1520527993771199414,-0.1489830037,-0.1329923061,0.5727099801,0.9981678625,0.0596697006,-0.0081369212,-0.0058511241
1520527993779532414,-0.1493093443,-0.1321734703,0.5694269957,0.9975114858,0.0699189249,-0.0072430050,-0.0054514753
1520527993787865414,-0.1491406336,-0.1331487145,0.5677725410,0.9972162643,0.0740926731,-0.0069316337,-0.0046851228
1520527993796198414,-0.1495418875,-0.1323237316,0.5646186359,0.9963527043,0.0849334324,-0.0062527221,-0.0053389227
1520527993804532414,-0.1496849703,-0.1323671982,0.5624605436,0.9957883685,0.0913246398,-0.0067336749,-0.0044713491
1520527993812865414,-0.1498016954,-0.1324583501,0.5600280685,0.9949663175,0.0998538392,-0.0071730412,-0.0044480755
1520527993821199414,-0.1501239592,-0.1315414492,0.5571729363,0.9939757157,0.1090636799,-0.0084490222,-0.0067826560
1520527993829532414,-0.1502968767,-0.1310306754,0.5547263580,0.9930054100,0.1176053887,-0.0082905944,-0.0063635086
1520527993837865414,-0.1504688704,-0.1308777081,0.5525747297,0.9921469518,0.1245628300,-0.0091555029,-0.0066861146
1520527993846198414,-0.1507441675,-0.1306066641,0.5502709866,0.9911837039,0.1321003681,-0.0077558893,-0.0066486142
1520527993854532414,-0.1509721887,-0.1299188019,0.5479079979,0.9900898582,0.1399318697,-0.0093487547,-0.0073311130
1520527993862865414,-0.1509585847,-0.1301445553,0.5457382522,0.9888850854,0.1482444086,-0.0095213088,-0.0062632092
1520527993871198414,-0.1514971808,-0.1285495905,0.5433455004,0.9875172368,0.1570620443,-0.0077744661,-0.0089877070
1520527993879532414,-0.1518438370,-0.1284090378,0.5411636707,0.9860440423,0.1658768073,-0.0100174184,-0.0100837825
1520527993887865414,-0.1515700070,-0.1277185395,0.5386192450,0.9849042643,0.1727723160,-0.0084219795,-0.0065105420
1520527993896199414,-0.1523997284,-0.1260607489,0.5361467954,0.9834059336,0.1810694825,-0.0072953019,-0.0085668491
1520527993904532414,-0.1524852935,-0.1261658723,0.5342057482,0.9823668694,0.1867539170,-0.0064233585,-0.0060867740
1520527993912865414,-0.1526151097,-0.1250063000,0.5316768694,0.9807139593,0.1951273921,-0.0079221652,-0.0079164549
1520527993921198414,-0.1525368292,-0.1244621892,0.5300040801,0.9793177661,0.2020177467,-0.0084113900,-0.0074021332
1520527993929532414,-0.1526366865,-0.1242891448,0.5279541429,0.9778986575,0.2087924958,-0.0086869798,-0.0066667596
1520527993937865414,-0.1529363893,-0.1231230277,0.5255976188,0.9760512314,0.2172536955,-0.0084988570,-0.0072522414
1520527993946199414,-0.1527160716,-0.1236425457,0.5242254736,0.9747962337,0.2227671038,-0.0090969047,-0.0080228752
1520527993954532414,-0.1532352947,-0.1221951553,0.5218508339,0.9726850234,0.2318552752,-0.0078909225,-0.0080442452
1520527993962865414,-0.1530901448,-0.1221030426,0.5196931037,0.9713009868,0.2375196844,-0.0099104466,-0.0077830343
1520527993971198414,-0.1538255331,-0.1215428180,0.5185921256,0.9701089521,0.2424363817,-0.0059587542,-0.0088156198
1520527993979532414,-0.1538821762,-0.1204228583,0.5161500384,0.9678759047,0.2511831365,-0.0064964583,-0.0090033939
1520527993987865414,-0.1539558731,-0.1191700498,0.5140224861,0.9659446168,0.2585008344,-0.0060216369,-0.0095945696
1520527993996198414,-0.1544257435,-0.1187710181,0.5121526505,0.9640571075,0.2654016143,-0.0055900754,-0.0111636783
1520527994004532414,-0.1544601448,-0.1177252070,0.5102311133,0.9620254299,0.2727756080,-0.0037476327,-0.0093002731
1520527994012865414,-0.1546821664,-0.1168954445,0.5080758236,0.9602782332,0.2787929721,-0.0046341808,-0.0108957749
1520527994021199414,-0.1547694382,-0.1162651645,0.5064906606,0.9585972145,0.2845608265,-0.0032478005,-0.0102940830
1520527994029532414,-0.1551090913,-0.1156152074,0.5046578321,0.9566941531,0.2908665809,-0.0028256134,-0.0111778970
1520527994037865414,-0.1549681320,-0.1143161489,0.5024656352,0.9541291840,0.2991477737,-0.0044197881,-0.0113390996
1520527994046198414,-0.1554130253,-0.1138945095,0.5010073351,0.9525678234,0.3040590799,-0.0032360404,-0.0123347403
1520527994054532414,-0.1555600022,-0.1134981882,0.4993538325,0.9509110402,0.3092488728,-0.0026895026,-0.0112291981
1520527994062865414,-0.1554660936,-0.1128812820,0.4975827182,0.9489736457,0.3151637005,-0.0028984884,-0.0106047347
1520527994071199414,-0.1555475963,-0.1118942467,0.4961017016,0.9467494691,0.3217113169,-0.0036981032,-0.0123933580
1520527994079532414,-0.1555750997,-0.1109693566,0.4942863311,0.9448102257,0.3273467302,-0.0035709025,-0.0128454023
1520527994087865414,-0.1560161904,-0.1106217344,0.4929251478,0.9434147915,0.3313486963,-0.0018439472,-0.0131594996
1520527994096198414,-0.1563346677,-0.1095698787,0.4913397650,0.9411944427,0.3376219605,0.0006828620,-0.0128049427
1520527994104532414,-0.1568603990,-0.1095384729,0.4901086808,0.9403872529,0.3397906481,0.0007029835,-0.0146162880
1520527994112865414,-0.1568142203,-0.1085837678,0.4886189544,0.9383162444,0.3454835307,0.0016880835,-0.0141741297
1520527994121198414,-0.1568298232,-0.1072829705,0.4869464034,0.9361461226,0.3513297760,0.0017039456,-0.0139614565
1520527994129532414,-0.1570353521,-0.1069897599,0.4859561722,0.9351500165,0.3539474631,0.0028098660,-0.0144133488
1520527994137865414,-0.1571695923,-0.1066980452,0.4847285167,0.9338467766,0.3573780316,0.0034099723,-0.0141248915
1520527994146199414,-0.1571303022,-0.1065145153,0.4840435965,0.9332449843,0.3589205560,0.0029976833,-0.0148609458
1520527994154532414,-0.1573092669,-0.1057344048,0.4826533912,0.9322217427,0.3616007018,0.0041037761,-0.0138099187
1520527994162865414,-0.1575026597,-0.1050166264,0.4814940522,0.9307039653,0.3654341144,0.0045523847,-0.0150768978
1520527994171198414,-0.1574610561,-0.1053110914,0.4808501076,0.9306487901,0.3656032585,0.0045958886,-0.0143514678
1520527994179532414,-0.1575894913,-0.1049076352,0.4798296886,0.9302167460,0.3666838259,0.0045124084,-0.0148126771
1520527994187865414,-0.1576903662,-0.1045889072,0.4792596542,0.9296547147,0.3680854111,0.0046402813,-0.0152875535
1520527994196199414,-0.1577970675,-0.1038566192,0.4782910909,0.9287792723,0.3702789251,0.0053717735,-0.0152880671
1520527994204532414,-0.1579395175,-0.1039542799,0.4778470938,0.9285778285,0.3707666489,0.0053123348,-0.0157190172
1520527994212865414,-0.1581878198,-0.1038090440,0.4769298335,0.9286549450,0.3705687285,0.0054131487,-0.0157958361
1520527994221198414,-0.1582411915,-0.1038246300,0.4765748624,0.9288974310,0.3699796479,0.0052105997,-0.0154101445
1520527994229532414,-0.1583970644,-0.1031431995,0.4759870206,0.9278990346,0.3724275627,0.0055670227,-0.0164347326
1520527994237865414,-0.1585410103,-0.1027003529,0.4754285522,0.9273228829,0.3738497538,0.0058912211,-0.0165507070
1520527994246198414,-0.1584528875,-0.1026904223,0.4750868946,0.9275241152,0.3733493650,0.0050869803,-0.0168341916
1520527994254532414,-0.1584554643,-0.1025075151,0.4746975341,0.9274334614,0.3735707445,0.0054148126,-0.0168152734
1520527994262865414,-0.1585792679,-0.1024570264,0.4744044242,0.9275607447,0.3732600805,0.0054622470,-0.0166775593
1520527994271199414,-0.1586749833,-0.1023532870,0.4741710239,0.9274482574,0.3735283415,0.0057080829,-0.0168441615
1520527994279532414,-0.1588377063,-0.1023747167,0.4739792377,0.9277088666,0.3729379874,0.0061240913,-0.0153626762
1520527994287865414,-0.1588797004,-0.1025967543,0.4739940122,0.9281246739,0.3718657566,0.0059145093,-0.0162931667
1520527994296198414,-0.1589533380,-0.1025388163,0.4739667074,0.9285014600,0.3709152840,0.0059492943,-0.0164771606
1520527994304532414,-0.1589441696,-0.1026633319,0.4740384650,0.9288122312,0.3701467025,0.0059754869,-0.0162342647
1520527994312865414,-0.1592461266,-0.1027551821,0.4741259230,0.9295104593,0.3684011744,0.0059056479,-0.0160001280
1520527994321199414,-0.1593565854,-0.1027988784,0.4743200972,0.9296769777,0.3679868457,0.0061658768,-0.0157600918
1520527994329532414,-0.1593137363,-0.1029328145,0.4746291661,0.9303973952,0.3661777510,0.0058535725,-0.0155008811
